id,date,city,state,type,ideology,subideology,group,description,image
46840,3/3/2023,Green River,WY,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""American by blood,"" ""For a new American nation state,"" ""America first"" and ""Strong families, strong nations.""",
46841,3/3/2023,Dover,NH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Free occupied America,"" ""American by blood"" and ""America is not for sale.""",
46842,3/3/2023,Denver,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""American by blood,"" ""For a new American nation state"" and ""Better dead than red.""",
46843,3/3/2023,Brewster,KS,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""For the nation, against the state,"" ""To ourselves and our posterity"" and ""Patriot Front.""",
46844,3/3/2023,Birmingham,AL,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""No Zionists in government, we serve one nation,"" ""America first"" and ""Revolution is our tradition.""",
46845,3/3/2023,Georgetown,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Revolution is our tradition,"" ""Free occupied America"" and ""For the nation, against the state.""",
46846,3/3/2023,Grovetown,GA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""For the nation, against the state,"" ""Not stolen, conquered"" and ""United we stand.""",
46847,3/3/2023,Bexley,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families make strong nations,"" ""Reclaim America,"" ""Free occupied America"" and ""United we stand.""",
46848,3/3/2023,Agate,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""Reclaim America"" and ""Reject poison.""",
46849,3/3/2023,Fultonham,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families, strong nations,"" ""Reclaim America,"" ""America first"" and ""Not stolen, conquered.""",
46850,3/3/2023,Edgewood,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda containing a QR code and messages that read: ""Defend American labor,"" ""No more foreign wars,"" ""Reclaim America"" and ""No more foreign wars."" ",
46851,3/3/2023,Edmond,OK,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""United we stand,"" ""Strong families, strong nations,"" ""Life, liberty, victory,"" ""America is not for sale,""  ""Not stolen, conquered"" and ""To ourselves and our posterity.""",
46852,3/3/2023,Fruita,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""America first,"" ""Not stolen, conquered"" and ""For the nation, against the state.""",
46853,3/3/2023,Glenwood Springs,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Life, liberty, victory,"" ""Reject poison"" and ""United we stand.""",
46854,3/3/2023,Encino,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No more foreign wars,"" ""Defend American labor"" and ""We dare to defend our rights.""",
46855,3/3/2023,Fairview Heights,IL,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""We dare to defend our rights"" and ""Better dead than red.""",
46856,3/3/2023,Hooksett,NH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""America first,"" ""One nation, against invasion"" and ""American by blood,"" ""American by blood,"" ""Reclaim America,"" ""For the nation, against the state"" and ""Life of our nation, liberty of our people, victory of the American spirit.""",
46857,3/3/2023,Dove Creek,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For a new American nation state,"" ""Forward for a new American nation state,"" ""For the nation, against the state"" and ""Not stolen, conquered.""",
46858,3/3/2023,Albuquerque,NM,Antisemitic Incident:Vandalism;White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No Zionists in government, we serve one nation"" and ""Forward for a new American nation state.""",
46859,3/3/2023,Duboistown,PA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""Revolution is tradition,"" ""Not stolen, conquered"" and ""Better dead than red.""",
46860,3/3/2023,Hays,KS,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""Life, liberty, victory,"" ""United we stand"" and ""To ourselves and our posterity.""",
46861,3/3/2023,Cambridge,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reject poison,"" ""American by blood"" and ""Not stolen, conquered.""",
46862,3/3/2023,Boston,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Strong families, strong nations,"" ""For the nation, against the state,"" and ""Reclaim America.""",
46863,3/3/2023,Claude,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Who we are, find out more,"" and ""Better dead than red.""",
46864,3/3/2023,Glenrio,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""We dare to defend our rights"" and ""No more foreign wars."" ",
46865,3/3/2023,Grand Junction,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""Reclaim America,"" ""Not stolen, conquered"" ""America is not for sale.""",
46866,3/3/2023,Burlington,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""America is not for sale"" and ""Patriot Front.""",
46867,3/3/2023,Cuba,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""Strong families, strong nations"" and ""Not stolen, conquered.""",
46868,3/3/2023,Green River,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No more foreign wars,"" ""Defend American labor"" and ""We dare to defend our rights.""",
46869,3/3/2023,Abilene,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Strong families, strong nations,"" ""United we stand"" and ""Reject poison.""",
46870,3/3/2023,Childress,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""We dare to defend our rights,"" ""Defend American labor"" and ""No more foreign wars."" ",
46871,3/3/2023,Clearfield,UT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America is not for sale,"" ""Better dead than red"" and ""Not stolen, conquered.""",
46872,3/3/2023,Fairfield,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state"" and ""Free occupied America.""",
46873,3/3/2023,Edwards,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Patriot Front,"" ""America is not for sale,"" ""Better dead than red"" and ""Revolution is tradition.""",
46874,3/3/2023,Beacon Falls,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""America first"" and ""Free occupied America.""",
46875,3/3/2023,Arnold,NE,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""For the nation, against the state"" and ""Reject poison.""",
46876,3/3/2023,Darien,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Better dead than red,"" ""For a new American nation state"" and ""Forward for a new American nation state.""",
46877,3/3/2023,Bridgeport,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""Strong families, strong nations,"" ""America first"" and ""Free occupied America.""",
46878,3/3/2023,Farmington,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""No more foreign wars,"" ""We dare to defend our rights"" and ""Defend American labor.""",
46879,3/3/2023,Ansonia,CT,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""Strong families, strong nations"" and ""Reject poison.""",
46880,3/3/2023,Colman,SD,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""Not stolen, conquered,"" ""For the nation, against the state"" and ""America first.""",
46881,3/3/2023,Cortez,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Reclaim America,"" ""America is not for sale,"" ""For the nation, against the state"" and ""America first.""",
46882,3/3/2023,Fargo,ND,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""For the nation, against the state"" and ""Reclaim America.""",
46883,3/3/2023,Bethlehem,PA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""Better dead than red"" and ""Revolution is tradition.""",
45630,3/2/2023,Perry Center,NY,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, posted a flier promoting ""The Right Stuff"", a Neo-Nazi blog.",
45631,3/2/2023,Powhatan,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, posted stickers which read: ""White Unity.""",
45632,3/2/2023,Henrico,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist organization, posted stickers which read: ""White Unity"" on a Little Free Library.",
45633,3/2/2023,Richmond,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,National Justice Party (NJP),"National Justice Party, a white supremacist group, distributed stickers promoting their organization.",
46812,3/2/2023,Snellville,GA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, spray-painted stencils with its logo, links to its website, and messages that read: ""America first,"" ""America is not for sale,"" ""Better dead than red"" and ""Reject poison.""",
46813,3/2/2023,Dayton,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, hung a banner from an overpass with a link to its website and a message that read: ""America first.""",
46814,3/2/2023,Lowell,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, spray-painted stencils on lawn signs with links to its website and messages that read: ""Strong families, strong nations"" and ""America first.""",
46815,3/2/2023,Mount Vernon,OH,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, hung a banners from two overpasses with a link to its website and a messages that read: ""Patriot Front"" and ""America First.""",
46816,3/2/2023,Lexington,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, hung a banner from an overpass with a link to its website and a message that read: ""America first.""",
46817,3/2/2023,Russell,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, spray-painted stencils on lawn signs with links to its website and messages that read: ""Strong families, strong nations,"" ""Reclaim America"" and ""Defend American labor.""",
46818,3/2/2023,Baker,CA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, hung a banner from an overpass with a link to its website and a message that read: ""Reject poison."" Members also distributed propaganda that read: ""Better Dead Than Red"" and ""America First.""",
46819,3/2/2023,Nashville,TN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, spray-painted stencils with its logo, links to its website, and messages that read: ""Patriot Front,"" ""Life, liberty, victory,"" ""Patriot Front,"" ""America first"" and ""Better dead than red.""",
46820,3/2/2023,South Wauchula,FL,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, spray-painted stencils on lawn signs with links to its website and messages that read: ""No more foreign wars"" and ""Defend American labor.""",
46821,3/2/2023,Melrose,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Forward for a new American nation state,"" ""America first,"" ""Not stolen, conquered"" and ""For the nation, against the state.""",
46822,3/2/2023,Arvada,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""One nation, against invasion,"" ""Revolution is tradition,"" ""Patriot Front"" and ""Forward for a new American nation state.""",
46823,3/2/2023,Baldwinville,MA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Free occupied America,""""American by blood,"" ""Strong families, strong nations"" and ""Reclaim America.""",
46824,3/2/2023,Wichita Falls,TX,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For a new American nation state."" ",
46825,3/2/2023,Santa Rosa,NM,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state"" and ""Forward for a new American nation state.""",
46826,3/2/2023,Brainerd,MN,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Free occupied America,"" ""Not stolen, conquered,"" ""For the nation, against the state"" and ""America is not for sale.""",
46827,3/2/2023,Littlefield,AZ,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""United we stand,"" ""America first"" and ""Forward for a new American nation state.""",
46828,3/2/2023,Henrico,VA,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Reclaim America,"" ""For the nation, against the state"" and ""Not stolen, conquered.""",
46829,3/2/2023,East Glenwood,CO,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered"" and ""Reclaim America.""",
46830,3/2/2023,Byram,MS,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""For the nation, against the state,"" ""Reclaim America,"" ""America is not for sale"" and ""America first.""",
46831,3/2/2023,Brandon,MS,White Supremacist Propaganda,Right Wing (White Supremacist),,Patriot Front,"Patriot Front, a white supremacist group, distributed propaganda that read: ""America first,"" ""Reclaim America,"" ""For the nation, against the state"" and ""America is not for sale.""",
44415,3/1/2023,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was left on an abandoned building.,
44416,3/1/2023,West Hollywood,CA,Antisemitic Incident:Vandalism,,,,Graffiti that consisted of swastikas alongside Stars of David were found at a restaurant.,
44417,3/1/2023,Guilford,CT,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Antisemitic comments containing photos of propaganda from the antisemitic Goyim Defense League were left on a Jewish person's Facebook page.,
44418,3/1/2023,Silver Spring,MD,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda at a high school.,
44419,3/1/2023,Detroit,MI,Antisemitic Incident:Harassment,,,,Businesses received letters containing swastikas and antisemitic rhetoric.,
44420,3/1/2023,Las Vegas,NV,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a construction sign in downtown Las Vegas.,
44421,3/1/2023,Huntington,NY,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44422,3/1/2023,Queens,NY,Antisemitic Incident:Harassment,,,,"A middle school student stated, ""go back to the oven with all the other Jewish people"" to a Jewish classmate.",
44423,3/1/2023,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A middle school student told a Jewish classmate to ""go back to the ovens.""",
44424,3/1/2023,Myrtle Beach,SC,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44425,3/1/2023,Cartersville,GA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44426,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in Fort Totten Park.,
44427,3/1/2023,King of Prussia,PA,Antisemitic Incident:Harassment,,,,An individual received a voice message in which the caller used an antisemitic slur.,
44428,3/1/2023,Nashville,TN,Antisemitic Incident:Vandalism,,,,A banner featuring a swastika and anti-LGBTQ and white supremacist statements was displayed on a highway overpass.,
44429,3/1/2023,Muskego,WI,Antisemitic Incident:Harassment,,,,Students at a high school performed Nazi salutes and drew swastikas on papers and in the dust on top of lockers.,
44430,3/1/2023,Baltimore,MD,Antisemitic Incident:Harassment,,,,Multiple visibly Jewish people were harassed near an apartment complex.,
44431,3/1/2023,Portsmouth,MA,Antisemitic Incident:Vandalism,,,,Antisemitic and racist graffiti was located on a bridge.,
44432,3/1/2023,Great Neck,NY,Antisemitic Incident:Harassment,,,,"Several comments reading ""Fuck Kikes. Heil Hitler"" were left on a synagogue's YouTube livestream.",
44433,3/1/2023,Fayetteville,AR,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic voice message in which the caller stated: ""Jews are evil. Please do us all a favor and go back to the land you stole from Palestine.""",
44434,3/1/2023,Novato,CA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44435,Mar-23,Highlands Ranch,CO,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the antisemitic Goyim Defense League distributed anti-LGBTQ+ and antisemitic propaganda.,
44436,3/1/2023,Midwest City,OK,Antisemitic Incident:Vandalism,,,,A home was broken into and swastika graffiti was left on the floor.,
44437,3/1/2023,Colleyville,TX,Antisemitic Incident:Harassment,,,,A threatening antisemitic email was sent to a synagogue.,
44438,Mar-23,Wyoming,MI,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the antisemitic Goyim Defense League distributed anti-LGBTQ+ and antisemitic propaganda.,
44439,3/1/2023,Crystal Springs,MI,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44440,3/1/2023,Springfield,MO,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44441,Mar-23,Wadsworth,OH,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,White Lives Matter,Individuals associated with white supremacist White Lives Matter network distributed anti-LGBTQ+ and antisemitic propaganda targeting an upcoming drag event.,
44442,3/1/2023,Blacksburg,VA,Antisemitic Incident:Vandalism,,,,A sign for a JCC was vandalized with black ink.,
44443,3/1/2023,Milwaukee,WI,Antisemitic Incident:Harassment,,,,A swastika flag was hung from a home's front doorway.,
44444,3/1/2023,Irvine,CA,Antisemitic Incident:Harassment,,,,An individual used sticky notes to form a swastika on the window of a car parked at a church.,
44445,3/1/2023,San Francisco,CA,Antisemitic Incident:Assault,,,,"An individual stated: ""Punk ass Jew,"" and ""I'm gonna fuck you up"" to a Jewish person, then spat on the victim and sprayed an unknown substance on the victim's neck.",
44446,3/1/2023,Oakland,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was left on a synagogue.,
44447,3/1/2023,Castle Rock,CO,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic and anti-LGBTQ+ propaganda.
",
44448,3/1/2023,Chicago,IL,Antisemitic Incident:Harassment,,,,A resident of Edgewater displayed Nazi flags in their windows.,
44449,3/1/2023,Rockville,MD,Antisemitic Incident:Vandalism,,,,"An ""SS"" symbol was spray-painted onto a business establishment.",
44450,3/1/2023,Valentine,NE,Antisemitic Incident:Harassment,,,,"A local radio host referred to money as ""Jew flags.""",
44451,3/1/2023,Pickerington,OH,Antisemitic Incident:Vandalism,,,,A crossed-out Star of David and an antisemitic slur were left in a bathroom at a high school.,
44452,3/1/2023,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,"Graffiti that read ""Long Live Kanye"" and ""Hail Yitler"" (sic) were left on a utility box.",
44453,3/1/2023,La Crescenta,CA,Antisemitic Incident:Vandalism,,,,Toilet paper was used to form large swastikas on the floor of a high school bathroom.,
44454,3/1/2023,Las Vegas,NV,Antisemitic Incident:Assault,,,,Confidential.,
44455,3/1/2023,Lewisville,TX,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44456,3/1/2023,Jackson,WY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a wooden bench in a public park.,
44457,3/1/2023,Stanford,CA,Antisemitic Incident:Vandalism,,,,Swastikas and an image of Hitler were drawn on a white board outside of a Stanford University student's dorm room.,
44458,3/1/2023,Newton,MA,Antisemitic Incident:Harassment,,,,High school students made antisemitic and racist comments toward classmates.,
44459,3/1/2023,Cherry Hill,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on the campus of a middle school.,
44460,3/1/2023,Thornton,CO,Antisemitic Incident:Vandalism,,,,"Antisemitic and white supremacist stickers were left on signs along a trail. The stickers read, ""America is a white nation,"" ""Adolf Hitler was right"" and ""[N-words], Jews, bad news.""",
44461,3/1/2023,Grayson,GA,Antisemitic Incident:Harassment,,,,"An individual shouted ""Dirty Jew"" at Jewish people at a restaurant.",
44462,3/1/2023,Silver Spring,MD,Antisemitic Incident:Harassment,,,,An individual received harassing antisemitic comments and direct messages on TikTok.,
44463,3/1/2023,Marblehead,MA,Antisemitic Incident:Vandalism,,,,Swastika vandalism was discovered at a school.,
44464,3/1/2023,Westwood,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at an elementary school.,
44465,3/1/2023,Hilliard,OH,Antisemitic Incident:Harassment,,,,A middle school student performed a Nazi salute in front of a Jewish classmate.,
44466,3/1/2023,Chico,CA,Antisemitic Incident:Harassment,,,,"During a Clubhouse conversation on Israel/Palestine in a Jewish room, a user commented, ""We need a 21st century Hitler,"" and ""I will shoot up a Jew populated school.""",
44467,3/1/2023,Livingston,NJ,Antisemitic Incident:Harassment,,,,A parent sent an antisemitic text message to other parents of elementary school students.,
44468,3/1/2023,White Plains,NY,Antisemitic Incident:Vandalism,,,,Graffiti that included two swastikas and a racial epithet were discovered at a high school.,
44469,3/1/2023,Los Angeles,CA,Antisemitic Incident:Harassment,,,,A business received a threatening antisemitic email.,
44470,3/1/2023,Newington,CT,Antisemitic Incident:Harassment,,,,A student made an antisemitic comment to a Jewish classmate.,
44471,3/1/2023,Columbia,MD,Antisemitic Incident:Harassment,,,,A swastika and antisemitic message were written in a guest book at a gallery on the campus of Howard County Community College.,
44472,3/1/2023,Gaithersburg,MD,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at a high school.,
44473,3/1/2023,Beverly,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at a high school.,
44474,3/1/2023,Fenton,MO,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44475,3/1/2023,Cherry Hill,NJ,Antisemitic Incident:Harassment,,,,"A middle school student repeatedly yelled ""Kike"" at Jewish classmates.",
44476,3/1/2023,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a store front.,
44477,3/1/2023,Athens,GA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with Goyim Defense League left antisemitic fliers in residential driveways.,
44478,3/1/2023,Watkinsville,GA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with Goyim Defense League distributed antisemitic propaganda in a residential area.,
44479,3/1/2023,Bloomfield Hills,MI,Antisemitic Incident:Harassment,,,,"An individual in a black sedan shouted ""Fuck Jews kill all Jews"" at students who were protesting the anti-Israel speaker Huwaida Arraf.",
44480,Mar-23,Bayport,NY,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the antisemitic Goyim Defense League distributed anti-LGBTQ+ and antisemitic propaganda at a high school.,
44481,3/1/2023,Chapel Hill,NC,Antisemitic Incident:Vandalism,,,,A swastika was found on a middle school desk.,
44482,Mar-23,East Palestine,OH,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the antisemitic Goyim Defense League distributed anti-LGBTQ+ and antisemitic propaganda.,
44483,3/1/2023,Pasadena,CA,Antisemitic Incident:Harassment,,,,"A car in a public parking lot displayed a bumper sticker with a Nazi symbol and had the license plate number ""HYTLER.""",
44484,3/1/2023,Sharpsburg,MD,Antisemitic Incident:Harassment,,,,An individual attempted to post harassing antisemitic Yelp reviews to the profile of a Jewish-owned hair salon.,
44485,3/1/2023,Clifton,NJ,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,"Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area that read: ""Every single aspect of gun control is Jewish"" and ""Every single aspect of abortion is Jewish.""
",
44486,3/1/2023,Linden,NJ,Antisemitic Incident:Harassment,,,,"An individual yelled ""Hey Jew"" at two visibly Jewish children.",
